age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
59,Private,160631,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K
26,Private,256737,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
36,State-gov,345712,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K
62,Private,270092,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
26,Private,244495,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,<=50K
47,Private,481987,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,>50K
53,State-gov,116367,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K
23,Private,91189,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,20,United-States,<=50K
35,Private,265535,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,50,Jamaica,>50K
34,Private,260560,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K
33,Private,254221,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
28,Private,25955,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,40,United-States,<=50K
56,Private,274475,9th,5,Widowed,Sales-Bussiness,Unmarried,White,Female,40,United-States,<=50K
34,Private,242984,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,48,United-States,<=50K
37,Private,295949,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
40,Private,210013,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K
33,Private,260782,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,41,United-States,>50K
41,Private,201495,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
41,Private,138907,HS-grad,9,Divorced,Servernt-Service,Other-relative,Black,Female,40,United-States,<=50K
31,Private,160594,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,3,United-States,<=50K
31,Private,133861,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K
26,Self-emp-not-inc,200681,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Outlying-US(Guam-USVI-etc),<=50K
30,Private,164190,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,52,United-States,>50K
25,Private,120238,Some-college,10,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,43,United-States,<=50K
37,Private,99357,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,30,United-States,<=50K
22,Private,184543,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
21,Private,123727,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,40,United-States,<=50K
49,Private,116789,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K
20,Private,164219,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,45,United-States,<=50K
29,Self-emp-not-inc,77207,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,30,United-States,<=50K
51,Self-emp-not-inc,171924,Some-college,10,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,50,United-States,<=50K
34,Private,111567,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,40,United-States,<=50K
32,Private,170154,Assoc-acdm,12,Separated,Exec-managerial,Unmarried,White,Female,50,United-States,>50K
42,Local-gov,328581,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,<=50K
35,Private,179668,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
51,Private,306785,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
25,Private,38090,Bachelors,13,Never-married,Sales-Bussiness,Not-in-family,White,Male,44,United-States,<=50K
41,Private,154668,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K
44,State-gov,175696,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
37,Private,355856,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,Cambodia,>50K
50,State-gov,307392,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
46,Self-emp-not-inc,224108,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,<=50K
41,Federal-gov,106982,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,>50K
53,Private,133436,7th-8th,4,Divorced,MachineInsp-Op,Not-in-family,White,Female,40,United-States,<=50K
27,Private,178688,Assoc-voc,11,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,<=50K
37,Private,138940,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
33,Private,256211,HS-grad,9,Married-civ-spouse,MachineInsp-Op,Husband,Asian-Pac-Islander,Male,40,South,<=50K
38,Private,312108,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,40,United-States,<=50K
33,Self-emp-not-inc,310525,12th,8,Never-married,Craft-repair,Not-in-family,Black,Male,32,United-States,<=50K
27,Private,207213,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
23,Private,129767,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
50,Private,158680,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
17,Private,139183,10th,6,Never-married,Sales-Bussiness,Own-child,White,Female,15,United-States,<=50K
23,Federal-gov,216853,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,25,United-States,<=50K
43,Private,112763,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,43,United-States,>50K
22,Private,235733,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,45,United-States,<=50K
50,Federal-gov,251585,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,55,United-States,>50K
37,Self-emp-inc,97986,Assoc-acdm,12,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,68,United-States,<=50K
57,Self-emp-inc,103948,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,80,United-States,<=50K
37,Private,294292,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K
35,Private,199352,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,80,United-States,>50K
55,Self-emp-not-inc,53566,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Female,30,United-States,<=50K
39,Private,113151,Bachelors,13,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,55,United-States,<=50K
42,Local-gov,19700,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K
36,Local-gov,251091,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
29,Private,421065,HS-grad,9,Never-married,MachineInsp-Op,Not-in-family,White,Male,48,United-States,<=50K
28,Private,103389,Masters,14,Divorced,Sales-Bussiness,Own-child,White,Female,40,United-States,<=50K
21,Private,399022,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,24,United-States,<=50K
72,Local-gov,259762,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,United-States,<=50K
52,Private,109413,HS-grad,9,Never-married,Sales-Bussiness,Not-in-family,White,Male,40,United-States,<=50K
27,Private,37250,Some-college,10,Married-civ-spouse,MachineInsp-Op,Husband,White,Male,40,United-States,<=50K
60,Private,96099,Some-college,10,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,40,United-States,>50K
44,Local-gov,357814,12th,8,Married-civ-spouse,Other-service,Other-relative,White,Female,35,Mexico,<=50K
22,Private,437994,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,20,United-States,<=50K
47,Federal-gov,402975,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,<=50K
36,Private,357619,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,60,Germany,<=50K
24,Private,258120,Bachelors,13,Never-married,Sales-Bussiness,Not-in-family,White,Male,55,Jamaica,<=50K
34,Private,219619,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K
33,Federal-gov,182714,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,65,United-States,>50K
38,Private,112561,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K
49,Private,177211,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
28,Self-emp-not-inc,282398,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,35,United-States,<=50K
61,Private,280088,7th-8th,4,Divorced,MachineInsp-Op,Unmarried,White,Female,40,United-States,<=50K
54,Self-emp-not-inc,114758,Masters,14,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,50,United-States,<=50K
21,Private,294295,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,40,United-States,<=50K
34,Private,150324,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
22,Private,281432,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,<=50K
23,Private,82889,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,16,United-States,<=50K
33,State-gov,150570,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
52,Private,349502,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,45,United-States,<=50K
26,Private,164583,HS-grad,9,Divorced,Sales-Bussiness,Unmarried,White,Female,30,United-States,<=50K
28,Private,54243,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,60,United-States,<=50K
34,Self-emp-not-inc,213887,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,32,Canada,>50K
58,Self-emp-not-inc,234841,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,72,United-States,<=50K
34,Private,185041,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K
43,Private,459342,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
42,Private,97688,HS-grad,9,Divorced,Sales-Bussiness,Not-in-family,White,Male,47,United-States,<=50K
53,Self-emp-not-inc,145419,1st-4th,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,67,Italy,>50K
40,Self-emp-inc,76625,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
50,Local-gov,254148,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,Mexico,<=50K
43,State-gov,126701,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,>50K
36,Private,30509,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,45,United-States,<=50K
22,Private,89991,Some-college,10,Never-married,Other-service,Own-child,White,Female,11,United-States,<=50K
51,Private,35576,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,38,United-States,<=50K
55,Self-emp-not-inc,95149,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,99,United-States,<=50K
38,Federal-gov,65706,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,38,United-States,<=50K
49,Private,133729,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,17,United-States,<=50K
23,Private,210526,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K
39,Private,421633,Some-college,10,Divorced,Protective-serv,Unmarried,Black,Female,30,United-States,<=50K
41,Local-gov,97064,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,44,United-States,<=50K
45,Private,88781,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Germany,>50K
20,Private,174685,HS-grad,9,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
17,Private,70868,11th,7,Never-married,Craft-repair,Own-child,White,Male,16,United-States,<=50K
31,Local-gov,204470,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,43,United-States,<=50K
34,State-gov,171216,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,50,United-States,<=50K
29,Private,60722,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,40,United-States,<=50K
59,Local-gov,420537,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,United-States,>50K
28,Private,161538,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,35,United-States,<=50K
38,Self-emp-inc,312232,Some-college,10,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,50,United-States,>50K
40,State-gov,170525,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
27,Private,332187,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,65,United-States,<=50K
25,Private,385646,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K
57,Private,195176,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,80,United-States,<=50K
70,Private,77219,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,37,United-States,<=50K
48,Private,28497,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
38,Private,112093,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
27,Private,159623,Some-college,10,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,40,United-States,<=50K
26,Private,291586,Bachelors,13,Never-married,Transport-moving,Own-child,White,Male,20,United-States,<=50K
31,Private,152940,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
36,Private,247750,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,45,United-States,<=50K
22,Private,191324,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,25,United-States,<=50K
37,Private,349116,HS-grad,9,Never-married,Sales-Bussiness,Not-in-family,Black,Male,44,United-States,<=50K
30,Private,102821,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,40,Mexico,<=50K
31,Private,97453,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
17,Private,317681,11th,7,Never-married,Craft-repair,Own-child,White,Male,10,United-States,<=50K
22,Private,249727,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,20,United-States,<=50K
19,Private,184710,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,20,United-States,<=50K
52,Private,194259,7th-8th,4,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,<=50K
32,Private,96016,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K
37,Private,238311,HS-grad,9,Married-civ-spouse,MachineInsp-Op,Husband,Black,Male,36,United-States,>50K
45,Private,166107,Masters,14,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,40,Philippines,<=50K
42,Local-gov,193537,7th-8th,4,Married-spouse-absent,Other-service,Not-in-family,White,Female,35,Puerto-Rico,<=50K
36,State-gov,166697,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
51,Private,230858,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K
61,Local-gov,260167,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
31,Private,178506,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
46,Private,164749,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
23,Private,194247,Some-college,10,Never-married,Sales-Bussiness,Not-in-family,White,Male,40,United-States,<=50K
59,Private,196482,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
28,Private,243660,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
44,Private,210525,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
41,Self-emp-inc,93227,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,60,Taiwan,>50K
28,Private,68021,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,30,United-States,<=50K
41,Local-gov,67671,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K
39,Federal-gov,189632,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K
27,Self-emp-inc,120126,9th,5,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
50,Local-gov,30008,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
40,Self-emp-not-inc,34007,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,United-States,>50K
60,Private,113440,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Male,60,United-States,<=50K
39,Private,49436,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
37,Private,22463,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
28,Private,350254,1st-4th,2,Never-married,Servernt-Service,Not-in-family,White,Female,40,Mexico,<=50K
35,Private,320451,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,65,Hong,>50K
50,Private,24013,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,84,United-States,>50K
33,Private,238002,9th,5,Married-civ-spouse,Transport-moving,Other-relative,White,Male,40,Mexico,<=50K
27,Private,113501,Masters,14,Never-married,Adm-clerical,Own-child,White,Male,45,United-States,<=50K
